"Date","Price","Open","High","Low","Vol.","Change %"
"05/17/2021","23,392.0","23,680.0","23,808.0","23,328.0","14.50M","0.27%"
"05/14/2021","23,328.0","23,296.0","23,488.0","23,072.0","9.56M","0.69%"
"05/13/2021","23,168.0","22,848.0","23,648.0","22,848.0","18.32M","0.14%"
"05/12/2021","23,136.0","22,752.0","23,136.0","22,656.0","14.05M","0.98%"
"05/11/2021","22,912.0","23,296.0","23,296.0","22,912.0","15.28M","-1.10%"
"05/10/2021","23,168.0","22,528.0","23,264.0","22,528.0","21.08M","2.84%"
"05/07/2021","22,528.0","22,080.0","22,656.0","22,080.0","18.84M","1.15%"
"05/06/2021","22,272.0","22,592.0","22,624.0","22,176.0","12.16M","-1.42%"
"05/05/2021","22,592.0","22,144.0","22,944.0","22,144.0","27.44M","2.47%"
"05/04/2021","22,048.0","21,760.0","22,240.0","21,440.0","14.58M","-0.58%"
"04/29/2021","22,176.0","21,632.0","22,176.0","21,504.0","26.01M","2.51%"
"04/28/2021","21,632.0","21,440.0","21,952.0","21,376.0","8.87M","-0.59%"
"04/27/2021","21,760.0","21,120.0","21,760.0","20,896.0","9.99M","2.10%"
"04/26/2021","21,312.0","21,376.0","21,376.0","20,864.0","11.12M","-0.30%"
"04/23/2021","21,376.0","20,736.0","21,408.0","20,544.0","10.45M","2.77%"
"04/22/2021","20,800.0","21,376.0","21,504.0","20,800.0","12.26M","-3.27%"
"04/20/2021","21,504.0","21,760.0","22,016.0","21,248.0","11.20M","-0.30%"
"04/19/2021","21,568.0","21,440.0","21,600.0","20,992.0","6.71M","1.81%"
"04/16/2021","21,184.0","21,632.0","21,792.0","20,928.0","13.13M","-2.22%"
"04/15/2021","21,664.0","22,176.0","22,208.0","21,632.0","15.14M","-2.17%"
"04/14/2021","22,144.0","21,952.0","22,240.0","21,856.0","7.93M","0.00%"
"04/13/2021","22,144.0","22,624.0","22,720.0","22,016.0","13.65M","-1.56%"
"04/12/2021","22,496.0","22,144.0","22,528.0","22,048.0","19.55M","2.18%"
"04/09/2021","22,016.0","21,952.0","22,144.0","21,888.0","8.44M","0.00%"
"04/08/2021","22,016.0","21,984.0","22,208.0","21,888.0","7.32M","0.00%"
"04/07/2021","22,016.0","22,080.0","22,208.0","21,952.0","10.00M","-1.01%"
"04/06/2021","22,240.0","22,208.0","22,368.0","21,856.0","11.82M","0.00%"
"04/05/2021","22,240.0","22,592.0","22,592.0","22,144.0","11.61M","0.29%"
"04/02/2021","22,176.0","21,888.0","22,400.0","21,760.0","21.84M","2.36%"
"04/01/2021","21,664.0","21,408.0","21,664.0","21,312.0","16.31M","1.65%"
"03/31/2021","21,312.0","21,440.0","21,632.0","21,280.0","7.79M","0.00%"
"03/30/2021","21,312.0","21,184.0","21,440.0","20,960.0","12.58M","0.91%"
"03/29/2021","21,120.0","21,056.0","21,184.0","20,736.0","10.91M","1.69%"
"03/26/2021","20,768.0","20,480.0","20,768.0","20,064.0","12.39M","1.25%"
"03/25/2021","20,512.0","20,768.0","20,864.0","20,416.0","13.00M","-1.23%"
"03/24/2021","20,768.0","20,736.0","20,960.0","20,512.0","15.53M","-1.67%"
"03/23/2021","21,120.0","21,472.0","21,472.0","20,992.0","16.17M","-1.20%"
"03/22/2021","21,376.0","21,792.0","21,824.0","21,344.0","13.60M","-1.18%"
"03/19/2021","21,632.0","21,728.0","21,888.0","21,568.0","11.11M","-0.44%"
"03/18/2021","21,728.0","21,696.0","21,920.0","21,440.0","16.07M","1.34%"
"03/17/2021","21,440.0","21,408.0","21,472.0","21,248.0","9.76M","0.15%"
"03/16/2021","21,408.0","21,376.0","21,568.0","21,152.0","9.55M","-0.15%"
"03/15/2021","21,440.0","21,120.0","21,664.0","20,864.0","28.21M","1.67%"
"03/12/2021","21,088.0","21,120.0","21,152.0","20,896.0","8.12M","-0.15%"
"03/11/2021","21,120.0","21,120.0","21,184.0","20,960.0","11.13M","0.76%"
"03/10/2021","20,960.0","20,544.0","21,248.0","20,416.0","18.99M","2.18%"
"03/09/2021","20,512.0","20,160.0","20,672.0","19,904.0","13.78M","0.79%"
"03/08/2021","20,352.0","20,800.0","20,928.0","20,192.0","25.07M","-2.00%"
"03/05/2021","20,768.0","20,544.0","20,864.0","20,224.0","15.87M","0.15%"
"03/04/2021","20,736.0","21,376.0","21,376.0","20,512.0","15.33M","-2.56%"
"03/03/2021","21,280.0","21,056.0","21,408.0","20,928.0","14.18M","0.76%"
"03/02/2021","21,120.0","21,376.0","21,408.0","20,992.0","14.96M","-0.75%"
"03/01/2021","21,280.0","21,376.0","21,408.0","21,056.0","13.23M","0.61%"
"02/26/2021","21,152.0","20,416.0","21,344.0","20,416.0","20.42M","2.01%"
"02/25/2021","20,736.0","20,160.0","20,768.0","19,904.0","23.46M","3.85%"
"02/24/2021","19,968.0","20,256.0","20,384.0","19,840.0","29.20M","-1.58%"
"02/23/2021","20,288.0","20,384.0","20,640.0","20,128.0","21.80M","0.32%"
"02/22/2021","20,224.0","20,160.0","20,608.0","19,904.0","19.67M","1.61%"
"02/19/2021","19,904.0","18,560.0","19,936.0","18,496.0","48.73M","6.69%"
"02/18/2021","18,656.0","18,816.0","18,848.0","18,432.0","8.67M","-0.85%"
"02/17/2021","18,816.0","18,432.0","18,880.0","18,368.0","10.71M","2.98%"
"02/09/2021","18,272.0","17,600.0","18,272.0","17,472.0","9.30M","3.82%"
"02/08/2021","17,600.0","18,240.0","18,400.0","17,408.0","8.99M","-3.51%"
"02/05/2021","18,240.0","18,048.0","18,336.0","18,016.0","8.77M","1.06%"
"02/04/2021","18,048.0","17,984.0","18,048.0","17,792.0","6.64M","0.36%"
"02/03/2021","17,984.0","17,504.0","18,048.0","17,408.0","11.02M","2.74%"
"02/02/2021","17,504.0","17,056.0","17,536.0","16,864.0","10.23M","2.63%"
"02/01/2021","17,056.0","17,152.0","17,536.0","16,832.0","11.76M","-0.56%"
"01/29/2021","17,152.0","15,680.0","17,216.0","15,680.0","11.91M","4.69%"
"01/28/2021","16,384.0","16,640.0","17,088.0","16,384.0","23.68M","-6.91%"
"01/27/2021","17,600.0","17,792.0","18,144.0","17,408.0","9.98M","-1.08%"
"01/26/2021","17,792.0","17,952.0","18,336.0","17,600.0","12.65M","-1.07%"
"01/25/2021","17,984.0","18,112.0","18,240.0","17,952.0","12.01M","-1.92%"
"01/22/2021","18,336.0","18,496.0","18,624.0","18,240.0","8.50M","-1.04%"
"01/21/2021","18,528.0","18,432.0","18,624.0","18,144.0","10.21M","2.30%"
"01/20/2021","18,112.0","17,920.0","18,112.0","16,832.0","19.25M","1.43%"
"01/19/2021","17,856.0","19,072.0","19,136.0","17,856.0","20.43M","-6.84%"
"01/18/2021","19,168.0","19,424.0","19,520.0","19,136.0","13.15M","-0.99%"
"01/15/2021","19,360.0","19,200.0","19,456.0","19,168.0","12.79M","1.34%"
"01/14/2021","19,104.0","19,136.0","19,136.0","18,688.0","13.27M","0.00%"
"01/13/2021","19,104.0","19,392.0","19,424.0","19,008.0","15.49M","-0.83%"
"01/12/2021","19,264.0","19,360.0","19,392.0","19,168.0","14.50M","-0.82%"
"01/11/2021","19,424.0","19,520.0","19,776.0","19,296.0","15.35M","0.50%"
"01/08/2021","19,328.0","19,168.0","19,456.0","19,072.0","24.25M","1.00%"
"01/07/2021","19,136.0","19,136.0","19,200.0","18,944.0","18.18M","0.00%"
"01/06/2021","19,136.0","19,008.0","19,584.0","18,752.0","24.82M","1.87%"
"01/05/2021","18,784.0","18,304.0","18,944.0","18,112.0","29.21M","2.44%"
"01/04/2021","18,336.0","18,272.0","18,464.0","18,240.0","16.84M","1.96%"
"12/31/2020","17,984.0","17,856.0","18,112.0","17,824.0","10.59M","1.08%"
"12/30/2020","17,792.0","17,760.0","18,048.0","17,760.0","10.53M","0.36%"
"12/29/2020","17,728.0","17,792.0","17,888.0","17,664.0","10.16M","-0.36%"
"12/28/2020","17,792.0","18,112.0","18,112.0","17,696.0","9.72M","-0.54%"
"12/25/2020","17,888.0","17,472.0","17,920.0","17,408.0","14.37M","2.38%"
"12/24/2020","17,472.0","17,984.0","18,112.0","16,960.0","24.74M","-2.85%"
"12/23/2020","17,984.0","18,432.0","18,464.0","17,920.0","17.53M","-2.26%"
"12/22/2020","18,400.0","18,528.0","18,560.0","18,304.0","11.83M","-0.69%"
"12/21/2020","18,528.0","18,240.0","18,752.0","18,144.0","35.13M","1.94%"
"12/18/2020","18,176.0","18,208.0","18,336.0","18,112.0","18.27M","0.35%"
"12/17/2020","18,112.0","17,984.0","18,464.0","17,952.0","21.20M","0.18%"
"12/16/2020","18,080.0","17,920.0","18,208.0","17,920.0","16.35M","0.89%"
"12/15/2020","17,920.0","18,048.0","18,080.0","17,856.0","11.41M","-0.71%"
"12/14/2020","18,048.0","18,112.0","18,240.0","17,984.0","11.45M","0.00%"
"12/11/2020","18,048.0","17,984.0","18,080.0","17,792.0","6.97M","0.89%"
"12/10/2020","17,888.0","18,432.0","18,432.0","17,856.0","14.43M","-2.10%"
"12/09/2020","18,272.0","17,984.0","18,528.0","17,792.0","37.81M","4.58%"
"12/01/2020","17,472.0","17,408.0","17,472.0","17,152.0","14.45M","0.37%"
"11/30/2020","17,408.0","17,536.0","17,536.0","17,280.0","13.97M","0.00%"
"11/27/2020","17,408.0","17,600.0","17,664.0","17,408.0","8.54M","-0.73%"
"11/26/2020","17,536.0","17,472.0","17,728.0","17,280.0","15.68M","0.37%"
"11/25/2020","17,472.0","17,472.0","17,664.0","17,344.0","10.14M","0.00%"
"11/24/2020","17,472.0","17,472.0","17,792.0","17,344.0","16.19M","0.00%"
"11/23/2020","17,472.0","17,600.0","17,664.0","17,280.0","17.03M","0.00%"
"11/20/2020","17,472.0","17,472.0","17,536.0","17,152.0","14.99M","0.37%"
"11/19/2020","17,408.0","17,472.0","17,600.0","17,280.0","10.03M","0.00%"
